 Clave_de_zona, Ejercicio, Mes, Concesionario, Numeros_de_camión, Nombres_de_asentamientos, Turno, Dias, Horario_de_inicio, Horario_de_fin, Perimetro_de_zona, Nota
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,15,MADRE SELVA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.744332, -100.3793726",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,34,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,165,ADOLFO LOPEZ MATEOS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7060988, -100.3641351",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,27,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,166,ZAPATA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7018643, -100.3594601",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,55,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,166,LOS URDIALES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7016915, -100.3539464",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,8,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,166,CUMBRES 1 SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.6991381, -100.364946",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,20,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,167,VISTA HERMOSA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.6932882, -100.3657847",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,8,AMERICA II,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6496338, -100.3135905",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,170,CUMBRES ALLEGRO SECTOR FOGO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7425712, -100.4348095",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,44,NUEVO REPUEBLO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6596781, -100.3072205",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,172,GRAN RESERVA SECTOR HIMALAYA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7641088, -100.427367",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,"19,29",JARDINES ROMA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6453965, -100.3038745",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,173,CEREZOS DE LADERAS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.548776, -100.2202616",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,43,HERIBERTO JARA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6460951, -100.3080443",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,27,PRADOS DE SAN JERONIMO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6891785, -100.3790868",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,40,ARROYO SECO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6414391, -100.2897396",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,4,RINCON DE LAS COLINAS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6793032, -100.3702398",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,46,BALCONES DE ALTA VISTA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6390672, -100.2968054",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,4,COOPERATIVA CUAUHTEMOC,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6775744, -100.3748589",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,VALLE DEL MIRADOR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6396085, -100.313931",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,4,FRACC. CUMBRES DEL VALLE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6754755, -100.3912892",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,45,BUROCRATAS MUNICIPALES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6342016, -100.3003394",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,4,RINCON DEL VALLE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6718182, -100.3663667",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,38,LOS ROSALES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6306017, -100.29518",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,31,BALCONES DEL CARMEN,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6679388, -100.3592963",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,39,LAS BRISAS 1 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6238663, -100.2806273",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,31,LOMA LARGA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6645741, -100.3438218",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,LAS BRISAS 3 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6214333, -100.2795528",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,31,LOS MAGUEYES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6641396, -100.3390342",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,39,LAS BRISAS 4 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6203099, -100.2814935",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,33,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,LAS BRISAS 6 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6189642, -100.2800189",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,32,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,38,LAS BRISAS 7 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6261482, -100.2888762",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,41,ROMA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.654056, -100.3037222",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,39,LAS BRISAS 9 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6242716, -100.2815031",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,29,ROMA SUR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6476699, -100.3007795",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,47,LOMAS DEL PASEO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6195161, -100.299352",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,35,ALTA VISTA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6463504, -100.2917281",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,47,MIRADOR RESIDENCIAL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.62377, -100.2964631",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,JARDINES DE LAS TORRES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6362061, -100.3112648",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,6,SATELITE MIRADORES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.600318, -100.2750919",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,JARDINES DE LAS TORRES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6362061, -100.3112648",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,LOMAS DE SATELITE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.60155, -100.2754593",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,LADERAS DEL MIRADOR (FOMERREY 21),MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6332593, -100.3098138",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,6,TORRES DE SATELITE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6083294, -100.2745522",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,38,BALCONES DEL MIRADOR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6282316, -100.2906154",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,28,CD. DE SATELITE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6016331, -100.2745691",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,LAS BRISAS 1 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6238663, -100.2806273",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,BOSQUES DE SATELITE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5982849, -100.2688043",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,39,LAS BRISAS 3 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6214333, -100.2795528",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,1,CANADA DEL SUR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5935586, -100.2840978",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,ALFAREROS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6359617, -100.3130438",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,51,CAMPESTRE BUGAMBILIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5867648, -100.2682093",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,JARDINES DEL PASEO 2 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6200352, -100.3106108",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,51,BOSQUES DE VALLE ALTO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5783636, -100.2890611",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,54,LA REPUBLICA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6255672, -100.2992818",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,51,HACIENDA LOS ENCINOS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5734919, -100.2839969",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,47,DEL PASEO RESIDENCIAL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6260323, -100.3005333",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,FRACC. CAROLCO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5470776, -100.2320646",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,6,COLINAS DEL SUR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6070929, -100.2802743",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,9,PRIVADA EL URO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5651951, -100.2244158",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,6,VILLA SOL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6076204, -100.2882273",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,9,FRACC. VISTANCIAS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5776486, -100.2379604",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,RESIDENCIAL MEDEROS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5951313, -100.268534",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,14,NUEVA ESTANZUELA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5808534, -100.2390384",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,LOMAS MEDEROS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5950742, -100.2653973",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,14,NOGALES DE LA SIERRA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5843269, -100.2370549",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,1,BOSQUE ENCINOS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5918877, -100.280926",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,14,PRIVADA PANI,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5856989, -100.2448504",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,51,LOMAS DEL HIPICO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5801148, -100.262255",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,13,CUMBRES 1 SEC. SECC. A,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.7032481, -100.3702822",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,51,FRACC. LOS MILAGROS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5762473, -100.253987",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,26,COLINAS DE LIVERPOOL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.693348, -100.37939",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,LOS CRISTALES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5385091, -100.2100102",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,24,COLINAS DE SAN JERONIMO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.68711, -100.3794627",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,9,LOS CRISTALES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5385091, -100.2100102",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,25,COLINAS DE SAN JERONIMO 5 SECTOR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6911128, -100.3678559",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,LOS CRISTALES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5385091, -100.2100102",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,26,COLINAS DE SAN JERONIMO 6 SECTOR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6900118, -100.376241",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,9,FRACC. PASEO DEL VERGEL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5859826, -100.2432436",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,24,COLINAS DE SAN JERONIMO 8 SECTOR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6883716, -100.3647772",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,14,IGNACIO ALTAMIRANO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5821697, -100.233978",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,31,AMPLIACION COMERCIAL DOCTORES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6653574, -100.3511511",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,22,LA LAGRIMA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5851361, -100.2539186",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,3,AMPLIACION COMERCIAL DOCTORES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6653574, -100.3511511",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,14,VALLE DEL HUAJUCO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.664396, -100.272727",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,AMPLIACION VALLE DEL MIRADOR CANTERAS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6396085, -100.313931",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,14,VILLAS LA RIOJA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5807595, -100.2506545",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,PRIVANZAS 1ER SECTOR 2DA ETAPA P. MARSELLA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.638713, -100.319743",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,1,SAN PABLO RESIDENCIAL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5871314, -100.252808",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,40,ALTA VISTA INVERNADERO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6384204, -100.2903475",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,22,GRANJA POSTAL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5845861, -100.248416",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,LA BRISAS 10 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6232759, -100.2863732",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,22,PRIVADA DEL VERGEL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5831551, -100.2453121",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,CAMPESTRE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5823219, -100.2926876",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,22,FRACC. PRIVADA LA HERRADURA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5672114, -100.2391245",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,39,CONQUISTADORES,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7905999, -100.3820482",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,"9,2",EL URO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5555816, -100.2344902",
NORTE,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,37,LOMAS DE TOPO CHICO,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7847696, -100.3737584",
SUR,2021,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,9,CEREZOS RESIDENCIAL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.548776, -100.2202616",
